"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Italy","ITA","Rural population","SP.RUR.TOTL","20400656","20287312","20171158","20063620","19972523","19884509","19781807","19667348","19532729","19385021","19229471","19060905","19012262","19031041","19045214","19047865","19031129","19000219","18956292","18899110","18826343","18737650","18723830","18741940","18757445","18774185","18786528","18799765","18820178","18845634","18872760","18897182","18889575","18867028","18836766","18802959","18774128","18749929","18721181","18690180","18664484","18640786","18611507","18626218","18678509","18702115","18689801","18715453","18770433","18787007","18774936","18737779","18719287","18861658","18953446","18848343","18724196","",
"Jamaica","JAM","Rural population","SP.RUR.TOTL","1078408","1081278","1085556","1090428","1094705","1097684","1099046","1099220","1098757","1098626","1100399","1107033","1114558","1122337","1129449","1135269","1139401","1142215","1144534","1147579","1152059","1158434","1166550","1181943","1195573","1206176","1213263","1217429","1219841","1222159","1225600","1230251","1235245","1241006","1247101","1253115","1259091","1265088","1270822","1275968","1280236","1283546","1287049","1290152","1292758","1295184","1297386","1299363","1301006","1302300","1303157","1303547","1303248","1302249","1300647","1298459","1295745","",
"Jordan","JOR","Rural population","SP.RUR.TOTL","457934","463071","472404","487243","507618","536301","574549","620452","669804","716650","756820","789342","815600","837008","855763","873646","890768","907100","924027","943318","949080","948445","950116","952874","955021","955791","954130","950699","947568","947381","950996","958814","968796","976975","978539","989348","1006474","1017144","1023084","1026801","1030424","1034178","1038251","1044923","1056800","1075567","1101275","1133106","1170504","1212794","1258857","1308647","1361135","1412536","1458204","1494890","1521911","",
"Japan","JPN","Rural population","SP.RUR.TOTL","33973610","33977251","33403202","32854120","32309971","31775063","31230278","30705009","29998947","29814645","29344944","28891218","28456270","27862766","27568041","27183510","27128192","27324843","27506581","27672073","27823311","27914341","27974100","28034213","28080611","28121192","28143622","28127325","28093091","28054443","27994720","27915684","27814873","27714241","27640124","27576510","27484192","27389665","27304928","27196540","27082249","25442515","23389981","21461733","19624090","17916330","16548143","15343480","14203467","13133781","12138475","11187944","10335396","9569845","8882592","8266708","7711107","",
"Kazakhstan","KAZ","Rural population","SP.RUR.TOTL","5420751","5597153","5761459","5910016","6039288","6136654","6210022","6260725","6294490","6319362","6348515","6385819","6421081","6452233","6476252","6525670","6566392","6600275","6630496","6649799","6658088","6669083","6681029","6694432","6709396","6775782","6845531","6916269","6977804","7091769","7149634","7209432","7219557","7186691","7097983","6971370","6863153","6752349","6633482","6578957","6589130","6607947","6638086","6690571","6767704","6858726","6962729","7074108","7192642","7417448","7551669","7685408","7815065","7945082","8075797","8202405","8322617","",
"Kenya","KEN","Rural population","SP.RUR.TOTL","7508718","7728898","7958156","8192363","8434888","8686823","8948100","9219358","9501906","9797246","10094048","10401067","10719963","11050703","11392522","11744966","12106729","12478060","12859007","13250616","13733793","14251325","14788552","15343169","15911677","16491505","17081364","17680882","18288244","18901968","19483055","20058669","20634704","21209801","21782502","22352173","22918167","23482366","24047451","24618019","25194353","25779937","26374912","26981121","27600463","28234822","28883926","29547048","30222577","30909013","31603508","32304018","33009946","33718756","34427520","35133385","35834906","",
"Kyrgyz Republic","KGZ","Rural population","SP.RUR.TOTL","1429786","1477366","1520350","1564609","1609094","1650746","1694347","1736857","1779165","1817529","1850944","1885643","1922312","1958604","1997464","2035164","2071277","2106520","2140347","2178193","2220107","2263929","2310954","2361437","2411445","2458943","2507933","2558171","2605832","2667850","2732336","2790196","2835536","2849225","2861083","2902740","2959121","3015793","3075814","3131739","3169363","3199678","3229232","3263368","3303149","3340718","3376879","3409340","3441997","3483856","3524628","3565630","3622083","3690114","3758937","3829870","3899999","",
"Cambodia","KHM","Rural population","SP.RUR.TOTL","5133824","5268506","5405621","5534639","5656510","5766800","5860442","5876531","5877763","5876268","5877771","5801777","5707405","5565877","5343169","7185807","7046055","6821184","6567585","6362668","6029722","5888338","6016603","6213069","6431424","6638483","6825459","7002776","7178596","7367445","7578346","7811554","8059549","8314837","8567332","8809321","9038631","9255844","9468974","9688728","9893717","10082838","10256873","10419128","10574151","10725773","10874856","11021637","11169229","11319228","11474179","11635106","11801248","11970231","12138140","12301915","12460942","",
"Kiribati","KIR","Rural population","SP.RUR.TOTL","34516","35108","35696","36274","36831","37337","37801","38218","38590","38791","38850","38838","38744","38596","38632","38836","39037","39242","39443","39763","40182","40571","40949","41365","41874","42536","43355","44314","45325","46275","47077","47705","48185","48582","48975","49429","49407","49111","48817","48502","48147","48533","49356","50215","51127","52117","53190","54317","55474","56616","57718","58759","59759","60720","61665","62606","63550","",
"St. Kitts and Nevis","KNA","Rural population","SP.RUR.TOTL","37043","36721","36235","35597","34853","34029","33115","32126","31146","30250","29561","29226","29036","28951","28882","28767","28605","28393","28160","27924","27705","27610","27528","27440","27335","27206","27055","26883","26737","26662","26702","26874","27181","27579","28007","28430","28832","29228","29625","30048","30501","31000","31517","32035","32546","33032","33482","33906","34304","34696","35082","35460","35844","36212","36564","36890","37194","",
"Korea, Rep.","KOR","Rural population","SP.RUR.TOTL","18081445","18414469","18702026","18972268","19204966","19418425","19619691","19593877","19475621","19318970","19117521","18986144","18866224","18712057","18532955","18334334","18024996","17668459","17289379","16897538","16499970","16106161","15706552","15288478","14828582","14332610","13732808","13084611","12445873","11822906","11212890","10836049","10578257","10321655","10065774","9812686","9714056","9693908","9653050","9610494","9579783","9502455","9386489","9266208","9134717","8988830","8947521","8942697","8960824","8956768","8951455","8970118","8965192","8951633","8951711","8940880","8920853","",
"Kuwait","KWT","Rural population","SP.RUR.TOTL","67693","72962","78958","85434","92102","98154","101213","103752","105577","106558","107079","108603","109458","109913","110194","108808","100806","93211","85932","78917","71621","62482","54196","46882","40551","36467","38246","40177","41879","42777","42538","40957","","","","31520","31705","33088","35166","37204","38697","39487","39832","39977","40361","41275","42743","44636","46893","49388","52077","54918","57928","60813","63318","65255","66543","",
"Latin America & Caribbean (excluding high income)","LAC","Rural population","SP.RUR.TOTL","106472786","107789901","109081463","110349055","111561440","112831485","114039941","115188975","116274321","117310473","118300821","119204573","120060518","120918293","121728988","122463057","123131594","123718302","124232174","124689766","125098162","125556728","126025206","126430005","126754391","126990143","127165462","127275829","127313963","127305227","127266838","127270050","127298224","127320076","127270214","127163970","127072294","126840650","126531919","126197689","125773021","125709166","125686875","125633957","125539829","125435812","125317853","125185526","125033355","124863662","124662719","124433044","124193643","123940501","123667298","123375313","123062938","",
"Lao PDR","LAO","Rural population","SP.RUR.TOTL","1952370","1996281","2041322","2087616","2135241","2184291","2234304","2279888","2326889","2376629","2429667","2487282","2548376","2609930","2666834","2713432","2747828","2772586","2793557","2819017","2854884","2902970","2961461","3028811","3102076","3178821","3258400","3341297","3426658","3513591","3601092","3688810","3775997","3860901","3941436","4008756","4053288","4089713","4118602","4141086","4158083","4169596","4175509","4177712","4178099","4178228","4180125","4183414","4185755","4184307","4177321","4164141","4146252","4126057","4106894","4090743","4078396","",
"Lebanon","LBN","Rural population","SP.RUR.TOTL","1040666","1043452","1044424","1042611","1036790","1026611","1011398","992034","970589","949844","931017","916474","904342","891165","873732","850544","821418","788147","752832","718230","685922","656579","629404","603434","577373","550787","523301","495795","469671","461366","456269","454927","456634","459582","461337","460469","456283","449705","443115","445561","452951","466516","485059","505324","522855","534876","539506","538514","536821","541217","555891","582539","618189","656980","690884","714349","725966","",
"Liberia","LBR","Rural population","SP.RUR.TOTL","911576","924107","936747","949565","962604","975965","989614","1003562","1017853","1032620","1047877","1063600","1079759","1096445","1113635","1131302","1148686","1165597","1183040","1202435","1224251","1249581","1276550","1299725","1299037","1263504","1211977","1148819","1078323","1005781","934904","865312","909844","959939","1026954","1120510","1249761","1337158","1437625","1531658","1605785","1654904","1684054","1702679","1724602","1759401","1809584","1870917","1938163","2003301","2060882","2109649","2151791","2189395","2225752","2263264","2302298","",
"Libya","LBY","Rural population","SP.RUR.TOTL","1052666","1075660","1099697","1125052","1152067","1149771","1141767","1130351","1115210","1096467","1073782","1047407","1017299","983775","983374","984388","983151","979991","975206","969400","962814","955758","947623","937831","925439","951013","978475","1004411","1029191","1053268","1077088","1100764","1124055","1146690","1168114","1188008","1206195","1222516","1237517","1252139","1266849","1281743","1296534","1311044","1324987","1338111","1350730","1362735","1372596","1378522","1379296","1374214","1364361","1352580","1342631","1337148","1337065","",
"St. Lucia","LCA","Rural population","SP.RUR.TOTL","70605","71189","71886","72689","73560","74480","75461","76484","77500","78445","79258","79926","80460","80947","81466","82107","82889","83800","84766","85743","86673","87528","88337","89153","90061","91118","92342","93705","95110","96446","97629","98709","100243","101691","103176","104747","106441","108229","110034","111769","113358","114929","117699","120382","123095","125921","128905","132017","135154","138164","140739","141760","142578","143235","143824","144416","145011","",
"Latin America & Caribbean","LCN","Rural population","SP.RUR.TOTL","111808247","113129381","114428034","115701570","116911344","118170705","119359921","120481279","121535079","122539191","123501818","124388676","125228825","126072165","126865952","127577901","128214429","128765453","129242793","129662980","130009024","130333807","130685022","131017111","131277098","131457019","131583209","131651449","131654669","131618518","131568287","131584585","131620836","131627196","131560215","131434340","131320921","131063844","130727030","130363512","129911820","129832890","129796671","129730905","129624611","129508851","129379311","129235707","129072689","128892867","128682661","128442341","128192204","127928498","127643601","127339333","127014190","",
"Least developed countries: UN classification","LDC","Rural population","SP.RUR.TOTL","217659285","222175288","226782373","231527655","236451140","241583844","246950469","252452203","258045847","263593615","269058311","274296222","279378746","284451411","289635134","296947346","302556528","308316247","314208587","320327794","326343428","332777174","340019093","347358069","354780288","362322308","370055550","377973609","386084111","394486986","403103693","412178187","421667149","431406563","441480557","451572222","461602108","471539261","481569278","491777922","502207272","512591895","523000493","533402820","543728448","553858701","563802263","573596937","583212372","592926499","602831479","612960554","623277984","633732056","644225024","654691925","665111629","",
"Low income","LIC","Rural population","SP.RUR.TOTL","136433464","138956858","141535791","144179850","146935522","149827331","152860797","156018050","159151955","162255391","165426040","168947359","172509095","176118762","179758259","183434465","187227233","191062285","194936661","198963220","203063459","207143319","211266944","215426432","219709111","224124486","228776156","233661169","238759800","244131609","249703736","255642150","261883785","268380637","275063773","281844514","288666632","295484287","302459325","309634099","317055521","324660364","332561229","340637246","348837609","357076920","365385746","373768926","382119339","390616742","399276222","408104719","417075887","426163001","435317846","444506717","453715289","",
"Liechtenstein","LIE","Rural population","SP.RUR.TOTL","13124","13462","13814","14194","14594","15018","15463","15938","16421","16891","17341","17736","18085","18424","18768","19138","19544","19967","20395","20794","21139","21455","21731","21974","22214","22455","22713","22981","23262","23560","23881","24212","24560","24937","25335","25751","26222","26746","27275","27780","28250","28633","28947","29224","29478","29715","29942","30155","30361","30573","30796","31038","31295","31556","31816","32058","32286","",
"Sri Lanka","LKA","Rural population","SP.RUR.TOTL","8252005","8433922","8617886","8804844","8976513","9152433","9333071","9516847","9700264","9878855","10049286","10209747","10412872","10632149","10852086","11075243","11302738","11532947","11763605","11990898","12212273","12420932","12609126","12793439","12978236","13165985","13357485","13551094","13743790","13931885","14112278","14285505","14451345","14606590","14747258","14870674","14974748","15062047","15141250","15223720","15317985","15427189","15548958","15678538","15809153","15935554","16056744","16174122","16286769","16394720","16497813","16595541","16687838","16817945","16965753","17117481","17300164","",
"Lower middle income","LMC","Rural population","SP.RUR.TOTL","763758708","779033451","794462074","810314234","826521411","843069913","860007181","877210218","894730074","912532771","930626010","948735854","966371020","984224829","1002409249","1022931026","1041934209","1061344185","1081136021","1101498810","1122157614","1143351844","1166184605","1189292678","1212388169","1235362226","1258173667","1280868266","1303399125","1325860747","1348833222","1371852898","1394867184","1417526478","1439886973","1461982947","1483773288","1505136788","1526078101","1546620175","1566767182","1586691211","1605190651","1623270625","1640901813","1658068653","1674779608","1691065412","1706940974","1722438326","1737709238","1752556796","1766706385","1780430235","1793627701","1806342899","1818532795","",
"Low & middle income","LMY","Rural population","SP.RUR.TOTL","1738871210","1750067779","1771481470","1802337300","1832875583","1869732067","1909367735","1948400794","1988297283","2029678718","2072029421","2114902795","2155826571","2195243008","2232763509","2270629021","2306069921","2340577153","2372241849","2401488598","2430447037","2459718332","2491728007","2525122550","2557301202","2589630651","2622820245","2656892346","2690760035","2724161526","2757375612","2788428043","2818135805","2846746578","2874495854","2901305082","2927127827","2952055199","2975639134","2997802717","3018380548","3035416164","3049001565","3061457056","3072877971","3083465800","3093626262","3103137089","3111924898","3120450343","3128524808","3136186562","3143779255","3151503007","3159159014","3166628304","3174080685","",
"Lesotho","LSO","Rural population","SP.RUR.TOTL","821683","832150","842790","853454","863977","874219","884933","899377","914135","929070","944125","959141","974368","990356","1007480","1026113","1047441","1074318","1102468","1131251","1160109","1189031","1217987","1246405","1273603","1299180","1321303","1336394","1350263","1364441","1379916","1397071","1415286","1433354","1449570","1462721","1473231","1483684","1491812","1498224","1503406","1507500","1510493","1512669","1514322","1515789","1517098","1520553","1524467","1529369","1535453","1542902","1551563","1561109","1570951","1580706","1590277","",
"Late-demographic dividend","LTE","Rural population","SP.RUR.TOTL","809898903","803309536","806756548","819189679","830845645","848323368","867999084","886600937","905659029","925795649","946426306","967528847","987148716","1004964145","1020501479","1034053316","1046616282","1057778584","1065695060","1070536355","1074770716","1079063392","1084542328","1091190310","1096598509","1102215667","1108615732","1115695800","1122490201","1128782624","1134265816","1137091652","1138128168","1138103447","1137384958","1135982925","1133757429","1130781943","1126806169","1121587161","1114856537","1104903531","1092699748","1079647291","1065926065","1051773662","1037595496","1023096241","1008287709","993388464","977981751","962445084","947279302","932526400","918152032","904062076","890509810","",
"Lithuania","LTU","Rural population","SP.RUR.TOTL","1682134","1681622","1676921","1668810","1660120","1650640","1640440","1629241","1616181","1599338","1583816","1566663","1543567","1518073","1491226","1463127","1434155","1404686","1374043","1346871","1325756","1306374","1288491","1271886","1255379","1239243","1224239","1210036","1195932","1192151","1198728","1202992","1203869","1200385","1194240","1187261","1180429","1173860","1167517","1161377","1155337","1148181","1142134","1136002","1126390","1108561","1088684","1073533","1060278","1048760","1029629","1009210","997797","989229","981698","972912","960513","",
"Luxembourg","LUX","Rural population","SP.RUR.TOTL","95585","95285","94804","94141","93543","92959","91981","90646","89252","88081","86916","85893","84820","83663","82666","81492","79841","77959","76112","74338","72677","71423","71274","71088","70956","70888","71000","71258","71568","72060","72754","73027","72443","72114","70584","69903","71143","72233","72653","71252","68866","66922","65592","64389","63322","62340","61400","60436","59615","58848","58061","57505","57093","56683","56344","56049","55687","",
"Latvia","LVA","Rural population","SP.RUR.TOTL","999681","997488","993516","989320","984866","978152","967696","957354","948617","938535","926845","916502","907433","898564","889963","880351","869146","857673","845721","834833","826475","820323","816982","814647","812604","810798","811634","815633","819593","821422","818919","816352","814314","799772","783926","776580","770339","763915","760337","759695","756030","749063","742721","736722","726462","716416","710606","706304","700357","690388","677678","666934","660177","654593","649554","645030","639573","",
"Macao SAR, China","MAC","Rural population","SP.RUR.TOTL","7905","7964","7830","7788","7781","7770","7750","7721","7654","7521","7307","6945","6475","5993","5526","5096","4698","4334","4012","3744","3527","3274","2791","2391","2056","1767","1520","1307","1120","959","815","690","584","493","412","347","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"St. Martin (French part)","MAF","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Rural population","SP.RUR.TOTL","8709245","8916576","9121195","9320737","9512512","9695386","9868416","10032587","10188855","10338722","10483685","10623717","10739061","10851964","10967636","11089211","11216914","11350105","11487576","11627901","11769668","11913138","12056508","12196542","12327178","12445364","12548505","12637334","12713423","12780586","12839873","12892155","12935982","12969418","12988186","13079503","13175048","13259042","13333098","13399959","13462676","13522277","13578641","13633606","13688117","13696025","13693642","13691612","13692497","13699673","13714463","13737945","13767855","13800506","13830530","13853462","13869068","",
"Monaco","MCO","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Moldova","MDA","Rural population","SP.RUR.TOTL","1948093","1974173","1997281","2017458","2033259","2046260","2055718","2061713","2064304","2065706","2067850","2072696","2075822","2077986","2077790","2073423","2066227","2055162","2042733","2031718","2024457","2018447","2012896","2007285","2000952","1992917","1983117","1972210","1958539","1956231","1967676","1975380","1979930","1980738","1978856","1973749","1973248","1969582","1972402","1972955","1972550","1971739","1970765","1968800","1967502","1966280","1964372","1963366","1963167","1963364","1963185","1963012","1962826","1961517","1958686","1954937","1950413","",
"Madagascar","MDG","Rural population","SP.RUR.TOTL","4556698","4650490","4747188","4846779","4949357","5055047","5164152","5279473","5398423","5521593","5649046","5776205","5907128","6041877","6180078","6321825","6471008","6623759","6779889","6939372","7101899","7267866","7437075","7608842","7782249","7956904","8132418","8309614","8489530","8674500","8865299","9062330","9265243","9474780","9729871","9999286","10279926","10571355","10871726","11178706","11490691","11806900","12127383","12452040","12780594","13053180","13324749","13595110","13863552","14131398","14398133","14663684","14928405","15192931","15458868","15726711","15996990","",
"Maldives","MDV","Rural population","SP.RUR.TOTL","79844","81979","84221","86513","88786","90991","93206","95347","97296","99473","102000","104047","106335","108704","110931","112896","114507","115850","117657","120244","123144","126386","129894","133577","137299","141297","146149","151027","155888","160700","165536","170533","175458","180271","184869","188940","191881","194562","197180","200006","202701","204194","205915","207763","209567","211229","212680","214067","215476","217022","218765","220731","222828","224863","226602","227879","228678","",
"Middle East & North Africa","MEA","Rural population","SP.RUR.TOTL","68608118","69665705","70749863","71823216","72887101","73923780","75022867","76244347","77436032","78614562","79766767","80919533","82036744","83170743","84373352","85664975","87031885","88544571","90170813","91912427","93741318","95663683","97678096","99746150","101825174","103916998","105979906","108206066","110532515","112816905","115615473","117665238","119382462","121023151","122617457","124319243","125965598","127531971","128968579","130341404","131677092","132980548","134258083","135543371","136869173","138227101","139649631","141201711","142829220","144467726","146081808","147671164","149220011","150734197","152207190","153634104","155006801","",
"Mexico","MEX","Rural population","SP.RUR.TOTL","18799605","19070696","19337822","19600603","19858301","20111159","20354823","20590704","20823474","21062392","21321317","21606208","21896117","22179616","22440514","22669490","22863310","23026175","23157407","23260987","23347563","23519714","23671330","23802995","23918632","24020500","24107271","24180702","24245948","24309215","24396134","24540235","24686276","24826336","24948122","25046219","25194506","25362322","25509771","25635825","25712699","25720387","25708004","25689645","25682150","25699240","25742901","25808474","25884204","25957490","26015475","26059278","26090456","26111190","26122560","26127408","26124105","",
"Marshall Islands","MHL","Rural population","SP.RUR.TOTL","9445","9488","9583","9704","9823","9910","9969","10003","9816","9642","9485","9356","9230","9092","9544","10069","10576","11069","11579","12129","12751","13132","13461","13819","14195","14588","14992","15398","15764","16166","16529","16776","16923","16985","16995","16974","16933","16859","16766","16646","16504","16347","16176","16002","15830","15668","15521","15386","15259","15140","15023","14912","14803","14698","14587","14476","14360","",
"Middle income","MIC","Rural population","SP.RUR.TOTL","1602437746","1611110921","1629945679","1658157450","1685940061","1719904736","1756506938","1792382744","1829145328","1867423327","1906603381","1945955436","1983317476","2019124246","2053005250","2087194556","2118842688","2149514868","2177305188","2202525378","2227383578","2252575013","2280461063","2309696118","2337592091","2365506165","2394044089","2423231177","2452000235","2480029917","2507671876","2532785893","2556252020","2578365941","2599432081","2619460568","2638461195","2656570912","2673179809","2688168618","2701325027","2710755800","2716440336","2720819810","2724040362","2726388880","2728240516","2729368163","2729805559","2729833601","2729248586","2728081843","2726703368","2725340006","2723841168","2722121587","2720365396","",
"Macedonia, FYR","MKD","Rural population","SP.RUR.TOTL","982222","976749","970128","963288","956439","949806","943497","937354","930456","921786","910665","900272","898064","894986","892413","891246","891764","893511","895469","896390","895348","892968","891004","887543","883037","877899","872191","865922","858969","851206","842628","832523","820043","807678","796764","801492","808112","816396","825648","834921","843473","851068","857886","864061","869905","875059","879539","883272","886306","888738","890583","891912","892686","892962","892720","891940","890673","",
"Mali","MLI","Rural population","SP.RUR.TOTL","4681248","4717603","4753793","4790252","4827561","4866410","4906692","4948758","4993543","5042514","5096547","5156165","5220913","5289356","5359283","5429297","5498344","5565722","5633086","5703908","5779587","5861956","5949575","6037107","6117389","6186174","6240985","6287284","6341537","6406731","6490937","6597455","6723385","6863341","7008585","7153490","7296504","7440534","7583408","7715630","7857692","8009743","8169830","8337922","8513239","8695480","8884354","9078961","9274246","9465075","9648657","9823615","9991523","10156433","10323079","10495416","10673997","",
"Malta","MLT","Rural population","SP.RUR.TOTL","32234","32301","32364","32423","32491","32438","32264","32083","31769","31373","31176","31154","31104","31051","31003","31207","31339","31434","31738","32033","32345","32555","33232","33677","33654","34224","34530","34352","34222","34143","34068","34576","34516","34446","34350","34172","33504","32568","31621","30677","29771","28923","28094","27263","26456","25664","24825","24029","23355","22744","22114","21509","21011","20580","20184","19836","19557","",
"Myanmar","MMR","Rural population","SP.RUR.TOTL","16951331","17243461","17538124","17839578","18154014","18485788","18835927","19202476","19581587","19968330","20358550","20751135","21145969","21571476","22086332","22611878","23145693","23687750","24238193","24798948","25369991","25951884","26540044","27129366","27705414","28260656","28794812","29306969","29790056","30237230","30644380","31006302","31326979","31621033","31907739","32201346","32506460","32816292","33121984","33408185","33664438","33890159","34087564","34251348","34375104","34456594","34492449","34486492","34456215","34421739","34404437","34408921","34431703","34466690","34503100","34535066","34560493","",
"Middle East & North Africa (excluding high income)","MNA","Rural population","SP.RUR.TOTL","64687760","65697233","66713519","67736603","68766607","69777651","70864966","72070492","73258189","74426176","75558653","76684649","77772609","78862839","80024424","81254102","82559580","84009651","85570409","87238331","88988928","90828759","92757584","94746404","96755730","98793421","100820722","102956314","105206772","107427693","110169184","112158106","113874606","115438337","116933925","118504152","120071481","121574817","122951091","124253848","125503475","126706508","127870398","129023641","130201754","131394618","132626860","133968187","135378229","136804426","138230296","139654673","141059141","142446635","143806666","145131239","146412366","",
"Montenegro","MNE","Rural population","SP.RUR.TOTL","390288","395358","400855","405629","408167","407556","403326","396175","387702","380103","374810","372314","372001","372962","373826","373677","372261","369941","367085","364260","361814","359882","358165","356180","353296","349163","343624","336948","329588","322174","315089","308622","302931","297354","291529","285272","278544","271535","264406","257441","250788","245634","240467","235306","232951","232191","231372","230584","229889","229276","228594","227730","226786","225852","224896","223815","222641","",
"Mongolia","MNG","Rural population","SP.RUR.TOTL","614590","612074","609525","614422","627677","640870","653802","666595","679394","691466","702689","714236","725941","737623","748945","759712","769847","779495","788689","798649","809616","820350","830767","841232","852244","864078","876928","890299","902756","918963","938462","953993","966007","975530","984011","992638","1001684","1011029","1020701","1030708","1027709","1010934","994471","978380","962704","947569","932779","918384","904576","891742","879794","868828","859127","850231","841439","832335","822756","",
"Northern Mariana Islands","MNP","Rural population","SP.RUR.TOTL","4895","4869","4802","4718","4639","4580","4548","4530","4340","4139","3930","3717","3507","3293","3118","2940","2741","2536","2359","2244","2236","2397","2619","2876","3136","3380","3600","3803","3989","4166","4368","4662","4954","5249","5556","5877","6141","6388","6605","6750","6829","6901","6882","6791","6656","6503","6332","6148","5970","5824","5729","5694","5716","5775","5843","5900","5938","",
"Mozambique","MOZ","Rural population","SP.RUR.TOTL","7036328","7168105","7303095","7441844","7583957","7729676","7878903","8032118","8189849","8353046","8522151","8685040","8841151","9002358","9173045","9355250","9548373","9747872","9945072","10129557","10292527","10428256","10543513","10623108","10646529","10604883","10487336","10310569","10122227","9984727","9935737","10127785","10415525","10761265","11110877","11426159","11696615","11935620","12211327","12499325","12810351","13146527","13501689","13873190","14255863","14646358","15044008","15451105","15867530","16291590","16723669","17163273","17609787","18062871","18522380","18987327","19457590","",
"Mauritania","MRT","Rural population","SP.RUR.TOTL","799126","817554","836158","854854","873569","892237","910763","929042","946987","964554","981581","997987","1013656","1028540","1042481","1055389","1067096","1079123","1091713","1103419","1114191","1124046","1132793","1140274","1146216","1150568","1153232","1154300","1157993","1174730","1191185","1207249","1223043","1239098","1255938","1273980","1293338","1313778","1334697","1355358","1375162","1394164","1412709","1430949","1449144","1467462","1485816","1504215","1523069","1542767","1563582","1585661","1608700","1632294","1655844","1678834","1701225","",
"Mauritius","MUS","Rural population","SP.RUR.TOTL","440598","451771","461509","466857","471114","474398","476764","478307","479096","479254","478816","477841","476298","485328","494671","504488","514678","525140","534083","545530","556912","567354","576486","583976","586967","588590","589878","591054","591840","593079","593973","601736","611050","619687","629793","636613","644552","654086","662415","672335","680434","688344","695669","703269","710257","717042","722974","728865","734094","738640","743000","746783","751470","755456","758906","761717","763795","",
"Malawi","MWI","Rural population","SP.RUR.TOTL","3459739","3533929","3610733","3690361","3773173","3859473","3949469","4038292","4130046","4225552","4325060","4428667","4536397","4648653","4765689","4887802","5017510","5155158","5305366","5457080","5605321","5741446","5869661","6014940","6211093","6478240","6832273","7256034","7692573","8072157","8346572","8495302","8540940","8530716","8532480","8594846","8731926","8928194","9164974","9440495","9714113","9976805","10237364","10501605","10779196","11076713","11395535","11732297","12084025","12444580","12810128","13179864","13554253","13934087","14320414","14714030","15114787","",
"Malaysia","MYS","Rural population","SP.RUR.TOTL","5987479","6125187","6267954","6411265","6548845","6676882","6793856","6901318","7001166","7096570","7189615","7271164","7348986","7425819","7503332","7582994","7666000","7752222","7838278","7920251","7996841","8083567","8165199","8247301","8337316","8440120","8556663","8683944","8814842","8941241","9056319","9157997","9161471","9141385","9113624","9082009","9046545","9006327","8956837","8894405","8815864","8787081","8746418","8695361","8636230","8571777","8501103","8424417","8343431","8260911","8177303","8093719","8014291","7936448","7856262","7771422","7681423","",
"North America","NAC","Rural population","SP.RUR.TOTL","59749395","59956745","60041554","60067937","60063336","59974259","59835549","59698724","59498919","59271021","59321168","59970955","60649118","61276034","61892542","62562849","63185082","63802110","64448790","65125473","65659027","65961285","66215576","66432894","66621623","66819140","67045539","67307197","67575588","67902171","68164977","68058392","67906275","67700013","67423102","67112886","66789631","66457955","66083453","65691741","65407832","65452089","65532428","65576990","65657178","65739071","65825312","65883278","65943856","65966080","65963896","65888670","65821358","65716076","65623814","65501909","65373436","",
"Namibia","NAM","Rural population","SP.RUR.TOTL","494634","504105","514044","524313","534887","545802","556925","568271","580074","592656","606421","622747","640088","657787","674910","690836","705561","719393","732613","745620","758836","772026","785820","801503","820982","845541","875846","911105","949229","987379","1023445","1056520","1084793","1110349","1135693","1161847","1189150","1216819","1243225","1266237","1284411","1297482","1299608","1297029","1292617","1287762","1282572","1277109","1272314","1269380","1268784","1270947","1275365","1281522","1287970","1293794","1298750","",
"New Caledonia","NCL","Rural population","SP.RUR.TOTL","49486","49710","49853","49977","50075","50095","50357","50522","50590","51540","54620","57574","59222","59628","59760","59406","59130","59484","59605","59501","59625","60181","60907","61663","62657","63581","64537","65588","66628","67716","69151","70762","72353","74040","75833","77352","78630","79365","80075","80784","81497","82211","82924","83365","83594","83241","83101","82572","82355","81771","81817","81531","81562","81278","81303","81029","81056","",
"Niger","NER","Rural population","SP.RUR.TOTL","3192453","3280743","3372867","3462667","3554366","3647434","3741787","3833855","3926653","4020030","4113827","4207856","4302141","4397295","4493997","4592757","4693608","4796429","4916136","5048543","5183816","5322249","5464353","5609832","5758528","5910628","6066099","6225886","6393456","6581193","6781445","6994884","7221784","7462114","7715760","7982473","8263009","8557665","8865390","9184900","9515381","9856676","10208490","10572157","10949241","11341444","11748974","12172080","12611503","13067669","13541411","14032933","14542422","15069087","15611734","16169866","16743052","",
